1,user99, GOTO_INDEX_PAGE,1484332004768,1484332005030,,
1,user93, GOTO_INDEX_PAGE,1484332004751,1484332005031,,
1,user47, GOTO_INDEX_PAGE,1484332004412,1484332005031,,
1,user33, GOTO_INDEX_PAGE,1484332004398,1484332005031,,
1,user81, GOTO_INDEX_PAGE,1484332004709,1484332005031,,
1,user29, GOTO_INDEX_PAGE,1484332004393,1484332005031,,
1,user32, GOTO_INDEX_PAGE,1484332004395,1484332005031,,
1,user65, GOTO_INDEX_PAGE,1484332004517,1484332005031,,
1,user62, GOTO_INDEX_PAGE,1484332004517,1484332005031,,
1,user20, GOTO_INDEX_PAGE,1484332004384,1484332005031,,
1,user37, GOTO_INDEX_PAGE,1484332004405,1484332005032,,
1,user12, GOTO_INDEX_PAGE,1484332004381,1484332005032,,
1,user6, GOTO_INDEX_PAGE,1484332004374,1484332005031,,
1,user88, GOTO_INDEX_PAGE,1484332004725,1484332005031,,
1,user76, GOTO_INDEX_PAGE,1484332004685,1484332005031,,
1,user35, GOTO_INDEX_PAGE,1484332004404,1484332005032,,
1,user13, GOTO_INDEX_PAGE,1484332004381,1484332005031,,
1,user38, GOTO_INDEX_PAGE,1484332004406,1484332005031,,
1,user95, GOTO_INDEX_PAGE,1484332004754,1484332005031,,
1,user16, GOTO_INDEX_PAGE,1484332004382,1484332005032,,
1,user68, GOTO_INDEX_PAGE,1484332004517,1484332005031,,
1,user27, GOTO_INDEX_PAGE,1484332004392,1484332005030,,
1,user82, GOTO_INDEX_PAGE,1484332004711,1484332005031,,
1,user46, GOTO_INDEX_PAGE,1484332004410,1484332005032,,
1,user75, GOTO_INDEX_PAGE,1484332004688,1484332005031,,
1,user48, GOTO_INDEX_PAGE,1484332004412,1484332005030,,
1,user44, GOTO_INDEX_PAGE,1484332004410,1484332005032,,
1,user5, GOTO_INDEX_PAGE,1484332004374,1484332005032,,
1,user8, GOTO_INDEX_PAGE,1484332004423,1484332005030,,
1,user91, GOTO_INDEX_PAGE,1484332004727,1484332005032,,
1,user74, GOTO_INDEX_PAGE,1484332004680,1484332005032,,
1,user96, GOTO_INDEX_PAGE,1484332004757,1484332005032,,
1,user83, GOTO_INDEX_PAGE,1484332004714,1484332005032,,
1,user19, GOTO_INDEX_PAGE,1484332004383,1484332005031,,
1,user97, GOTO_INDEX_PAGE,1484332004762,1484332005032,,
1,user72, GOTO_INDEX_PAGE,1484332004518,1484332005033,,
1,user36, GOTO_INDEX_PAGE,1484332004405,1484332005033,,
1,user34, GOTO_INDEX_PAGE,1484332004400,1484332005034,,
1,user22, GOTO_INDEX_PAGE,1484332004385,1484332005034,,
1,user51, GOTO_INDEX_PAGE,1484332004412,1484332005035,,
1,user61, GOTO_INDEX_PAGE,1484332004517,1484332005035,,
1,user85, GOTO_INDEX_PAGE,1484332004722,1484332005039,,
1,user9, GOTO_INDEX_PAGE,1484332004381,1484332005041,,
1,user73, GOTO_INDEX_PAGE,1484332004679,1484332005042,,
1,user54, GOTO_INDEX_PAGE,1484332004413,1484332005045,,
1,user26, GOTO_INDEX_PAGE,1484332004391,1484332005048,,
1,user87, GOTO_INDEX_PAGE,1484332004726,1484332005049,,
1,user59, GOTO_INDEX_PAGE,1484332004517,1484332005049,,
1,user63, GOTO_INDEX_PAGE,1484332004517,1484332005050,,
1,user60, GOTO_INDEX_PAGE,1484332004517,1484332005053,,
1,user31, GOTO_INDEX_PAGE,1484332004394,1484332005055,,
1,user64, GOTO_INDEX_PAGE,1484332004517,1484332005057,,
1,user70, GOTO_INDEX_PAGE,1484332004518,1484332005059,,
1,user56, GOTO_INDEX_PAGE,1484332004465,1484332005061,,
1,user18, GOTO_INDEX_PAGE,1484332004382,1484332005062,,
1,user69, GOTO_INDEX_PAGE,1484332004518,1484332005063,,
1,user55, GOTO_INDEX_PAGE,1484332004413,1484332005063,,
1,user3, GOTO_INDEX_PAGE,1484332004374,1484332005064,,
1,user42, GOTO_INDEX_PAGE,1484332004407,1484332005065,,
1,user10, GOTO_INDEX_PAGE,1484332004381,1484332005066,,
1,user21, GOTO_INDEX_PAGE,1484332004384,1484332005067,,
1,user1, GOTO_INDEX_PAGE,1484332004323,1484332005068,,
1,user39, GOTO_INDEX_PAGE,1484332004406,1484332005069,,
1,user79, GOTO_INDEX_PAGE,1484332004701,1484332005072,,
1,user50, GOTO_INDEX_PAGE,1484332004412,1484332005074,,
1,user0, GOTO_INDEX_PAGE,1484332004323,1484332005076,,
1,user49, GOTO_INDEX_PAGE,1484332004412,1484332005076,,
